platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,top_keywords,competitors_mentioned,features_mentioned,mentions_competitor,mentions_pain_point,ai_llm_content_category,ai_llm_sentiment,ai_llm_virality_potential,ai_llm_growth_type,ai_llm_target_audience,ai_llm_key_insight,classification_source
YouTube,JhVEkNzUG24,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,The WORST College Essay Ever Written,2024-12-28,2542476,85096,554,PT38S,https://youtube.com/watch?v=JhVEkNzUG24,college essay tips,College|College admissons|student|high school|AP classes,Top 5 Essay Tips Guide: beacons.ai/mahadthementor,365000,The WORST College Essay Ever Written,3404516,0.0334697358008492,0.0002178978287307,False,36,6,False,False,0.2777777777777778,Macro,12,4,2024Q4,-0.7034,0.0,0.492,Negative,worst|college essay|essay|college,,,False,False,essay_feedback,mixed,high,reactive,high_school_juniors_seniors,,anthropic
YouTube,Zy09oKiIuMc,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,this college application will BLOW your mind (ID: 11),2023-04-13,2471898,92559,905,PT56S,https://youtube.com/watch?v=Zy09oKiIuMc,college application timeline,College|college admission|college admission tips|applying to usa|university,"if you got your college acceptances, here's your chance to get featured!!: https://forms.gle/hGwSVt7etqWnFnNh8",78600,this college application will BLOW your mind (ID: 11),3415588,0.0374445062053531,0.0003661154303292,False,53,9,False,False,0.1132075471698113,Mid,4,2,2023Q2,0.0,0.0,0.0,Neutral,college application|application|college,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,jqqj-rfWETk,Ashton Herndon,UCWNMLFfMYNk7E-8JOCdKpEg,Asking Harvard Students How They Make Money,2023-10-15,2407405,57764,1207,PT11M14S,https://youtube.com/watch?v=jqqj-rfWETk,international student US college,Harvard admissions|Harvard|Harvard Interview|Harvard University|Ivy League,"Hey Guys! After asking a bunch of Harvard students with a ton of jobs and side hustles, these are the best jobs that I have found that pay very well and take almost no effort to do. If you follow thes",108000,Asking Harvard Students How They Make Money,3009185,0.0239943009173778,0.0005013697321389,False,43,7,False,False,0.1627906976744186,Macro,10,4,2023Q4,0.0,0.0,0.0,Neutral,asking harvard|money|students make|make|asking,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,NwkvhFYfakE,The Chens,UCsGxLCkpyTG9sD7c-j6IIpw,Best Extracurriculars for College Apps,2025-07-29,2374726,55205,743,PT49S,https://youtube.com/watch?v=NwkvhFYfakE,extracurriculars for college,,,162000,Best Extracurriculars for College Apps,2941636,0.023246892483596,0.0003128782015272,False,38,5,False,False,0.1052631578947368,Macro,7,3,2025Q3,0.6369,0.512,0.0,Positive,best extracurriculars|best|extracurriculars|college,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,yx8PrF0HJhM,The Chens,UCsGxLCkpyTG9sD7c-j6IIpw,What Are the Best College Essay Topics?,2025-09-19,2347751,59353,686,PT36S,https://youtube.com/watch?v=yx8PrF0HJhM,college essay tips,,,162000,What Are the Best College Essay Topics?,2955001,0.0252807899985986,0.0002921945299991,False,39,7,True,False,0.1538461538461538,Macro,9,3,2025Q3,0.6369,0.412,0.0,Positive,topics|essay topics|college essay|best|essay,,,False,False,essay_feedback,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,7K0OyXOkW6I,Sarah Wu,UC1thnvmLI1wFI_ZENTZXwQA,Asking Harvard students what schools rejected them ☠️,2024-05-31,2346213,53680,481,PT34S,https://youtube.com/watch?v=7K0OyXOkW6I,rejected from college,,,111000,Asking Harvard students what schools rejected them ☠️,2892633,0.0228794231384789,0.000205011224471,False,53,8,False,False,0.0377358490566037,Macro,5,2,2024Q2,-0.5106,0.0,0.32,Negative,asking harvard|asking|rejected|harvard students|students,,,False,False,rejection_reflection,mixed,high,reactive,competitive_ivy_applicants,,anthropic
YouTube,nAaWug2tDcI,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,VALEDICTORIAN ACCEPTED/REJECTED from harvard…??!! #collegeapps,2026-02-24,2301117,80579,673,PT1M24S,https://youtube.com/watch?v=nAaWug2tDcI,rejected from college,,,78600,VALEDICTORIAN ACCEPTED/REJECTED from harvard...??!! #collegeapps,3120367,0.0350173415780249,0.0002924666585836,False,64,5,True,True,0.453125,Mid,2,1,2026Q1,0.0,0.0,0.0,Neutral,accepted|rejected|harvard,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,3ldPwDXGjJw,Ashton Herndon,UCWNMLFfMYNk7E-8JOCdKpEg,"How MIT students got into MIT | GPA, SAT/ACT, Clubs #college #collegeadmissions #mit #university",2024-09-10,2095572,58575,533,PT56S,https://youtube.com/watch?v=3ldPwDXGjJw,college admissions consultant,,,108000,"How MIT students got into MIT | GPA, SAT/ACT, Clubs #college #collegeadmissions #mit #university",2691982,0.0279517955002261,0.0002543458301599,False,96,14,False,False,0.1770833333333333,Macro,9,3,2024Q3,0.0,0.0,0.0,Neutral,mit|got mit|students got|sat|gpa,,,False,False,profile_review_request,neutral,medium,educational,competitive_ivy_applicants,,anthropic
YouTube,MxJuwm2ggLs,Boss Wallah (Telugu),UCzaRorDlS1gd6EROE-xGm-Q,The Worst Mistake You Should Avoid When Applying for a Job #shorts #trendingshorts #kowshikmaridi,2024-01-13,2066992,160777,267,PT1M,https://youtube.com/watch?v=MxJuwm2ggLs,college application mistakes,how to select in interview|how to shortlist your resume|how to get your resume shortlisted|how to get your resume shortlisted in telugu|how to create cv in telugu,"Download the ffreedom app from the Play Store or App Store to learn more about this video - https://ffreedom.com/yttelugu

Courses on Personal Finance
https://ffreedom.com/telugu/personal-finance-cour",5470000,The Worst Mistake You Should Avoid When Applying for a Job #shorts #trendingshorts #kowshikmaridi,3680102,0.077783078018686,0.000129173214023,False,97,14,False,False,0.0927835051546391,Mega,1,1,2024Q1,-0.8271,0.0,0.465,Negative,mistake|worst|shorts|applying,,,False,False,beginner_question,neutral,high,educational,high_school_juniors_seniors,,anthropic
YouTube,tH5TzdodL94,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I write a standout hook for my college essay?” 🪝 (Ep. 4),2025-08-30,1952014,92409,280,PT1M25S,https://youtube.com/watch?v=tH5TzdodL94,college essay tips,,,714000,“How do I write a standout hook for my college essay?” 🪝 (Ep. 4),2881704,0.0473403366984048,0.0001434415941688,False,64,14,True,False,0.046875,Macro,8,3,2025Q3,0.0,0.0,0.0,Neutral,write|ep|college essay|essay|college,,,False,False,essay_feedback,neutral,high,educational,high_school_juniors_seniors,,anthropic
YouTube,mmktkfGsXMU,Mia Yilin,UCYVFeFY_4-755hqdPfB2qpw,Stanford Acceptance Reaction!! 🥹 #college #admission #university #collegeadmissions #stanford,2024-05-05,1939854,63504,344,PT24S,https://youtube.com/watch?v=mmktkfGsXMU,college admissions process,,,484000,Stanford Acceptance Reaction!! 🥹 #college #admission #university #collegeadmissions #stanford,2581774,0.0327364842921168,0.0001773329333032,False,93,9,False,True,0.032258064516129,Macro,5,2,2024Q2,0.555,0.339,0.0,Positive,stanford|university collegeadmissions|admission|acceptance|collegeadmissions,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,jOEFoe72owQ,Mia Yilin,UCYVFeFY_4-755hqdPfB2qpw,STANFORD ACCEPTANCE PACKAGES UNBOXING 🥳 #collegeadmissions #stanford #unboxing #university #college,2024-05-21,1887267,55484,170,PT41S,https://youtube.com/watch?v=jOEFoe72owQ,college admissions process,,,484000,STANFORD ACCEPTANCE PACKAGES UNBOXING 🥳 #collegeadmissions #stanford #unboxing #university #college,2445507,0.0293991258258635,9.007734464704782e-05,False,99,10,False,False,0.3434343434343434,Macro,5,2,2024Q2,0.5766,0.318,0.0,Positive,stanford|acceptance|collegeadmissions|university|college,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,ZLGdK77T8HM,Elvins_lenses,UC80Vq9fCk4czx2FGUiZRmWQ,See you soon Harvard #harvard #acceptance  #ivyleague #college,2024-12-26,1832802,91782,1358,PT27S,https://youtube.com/watch?v=ZLGdK77T8HM,rejected from college,,,1700,See you soon Harvard #harvard #acceptance #ivyleague #college,2777782,0.0500774224384303,0.0007409420111937,False,61,8,False,False,0.0327868852459016,Micro,12,4,2024Q4,0.0,0.0,0.0,Neutral,ivyleague college|harvard|ivyleague|acceptance|college,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,03klNGk13aI,Olivia Zhang,UCGAKG4PeR5Cht0vqnAVz6Cg,"COLLEGE DECISION REACTIONS 2023 (all 8 Ivies, Stanford, UCs, T20s, and more)",2023-06-10,1783860,39385,1484,PT28M55S,https://youtube.com/watch?v=03klNGk13aI,rejected from college,college decision reaction,Hey everyone! I'm so excited to share my college decision reactions with you all!! I applied to a total of 26 schools. It was an emotional journey filled with incredible highs and lows to say the leas,12000,"COLLEGE DECISION REACTIONS 2023 (all 8 Ivies, Stanford, UCs, T20s, and more)",2207390,0.0220785263417532,0.0008319038489567,False,76,12,False,False,0.3815789473684211,Mid,6,2,2023Q2,0.0,0.0,0.0,Neutral,decision|stanford|college,,,False,False,success_story_acceptance,mixed,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,GVRG06797qM,American High,UCrMabu7HclTiDf5ZAgjHxqQ,the club already has 1400 members #americanhighshorts #resume #club  #collegeapplication,2024-02-09,1775908,238441,584,PT1M1S,https://youtube.com/watch?v=GVRG06797qM,college resume high school,,,4160000,the club already has 1400 members #americanhighshorts #resume #club #collegeapplication,4171998,0.1342642749511799,0.000328845863637,False,87,10,False,False,0.0,Mega,2,1,2024Q1,0.0,0.0,0.0,Neutral,americanhighshorts,,,False,False,frustration_anxiety,negative,high,reactive,high_school_juniors_seniors,,anthropic
YouTube,Pzyd1X8Txwo,Khan Squared,UCw6gnJDEWnYz12JLdNqL9ZQ,The Stats that Got Us Into HARVARD &amp; MIT,2024-02-21,1712394,53810,624,PT1M,https://youtube.com/watch?v=Pzyd1X8Txwo,extracurriculars for college,College|College admissons|student|high school|AP classes,We'll edit your college essay! 📝 https://nextadmit.com,45400,The Stats that Got Us Into HARVARD &amp; MIT,2262974,0.0314238428772817,0.0003644021177369,False,44,9,False,False,0.3409090909090909,Mid,2,1,2024Q1,0.0,0.0,0.0,Neutral,stats|got harvard|mit|amp|got,,,False,False,profile_review_request,neutral,medium,educational,competitive_ivy_applicants,,anthropic
YouTube,wP-JJQ0H8cU,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,APPLYING to 200+ Colleges?!,2023-09-09,1624533,75248,342,PT1M1S,https://youtube.com/watch?v=wP-JJQ0H8cU,college admissions process,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,APPLYING to 200+ Colleges?!,2383853,0.0463197731286468,0.0002105220392568,False,27,4,True,True,0.3333333333333333,Macro,9,3,2023Q3,0.0,0.0,0.0,Neutral,applying|colleges,,,False,False,frustration_anxiety,negative,high,reactive,anxious_parents,,anthropic
YouTube,KFPmEUQ62mM,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Asking MIT Students: Which Colleges Rejected You?,2024-10-03,1614373,24077,399,PT18S,https://youtube.com/watch?v=KFPmEUQ62mM,college admissions process,,"Only applying to MIT though!!

#MIT #MassachusettsInstituteOfTechnology #CollegeRejection #CollegeDecision #CollegeStudent 

💚 Follow Niche Social 💚
TikTok:   / nichesocial  
Instagram:   / nichesocia",12700,Asking MIT Students: Which Colleges Rejected You?,1863123,0.0149141493322794,0.0002471547777372,False,49,7,True,False,0.1836734693877551,Mid,10,4,2024Q4,-0.5106,0.0,0.355,Negative,asking|rejected|colleges|mit|students,,,False,False,rejection_reflection,mixed,medium,reactive,competitive_ivy_applicants,,anthropic
YouTube,rx5CK1eSnN8,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,what extracurriculars should I do to stand out? (ep. 2 of mastering highschool),2025-07-11,1551948,50954,101,PT52S,https://youtube.com/watch?v=rx5CK1eSnN8,college application timeline,,,714000,what extracurriculars should I do to stand out? (ep. 2 of mastering highschool),2063508,0.032832285617817,6.50795000863431e-05,False,79,13,True,False,0.0126582278481012,Macro,7,3,2025Q3,0.0,0.0,0.0,Neutral,ep|extracurriculars,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,fTfkvTJTu9M,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Rating Popular Extracurriculars 1-10,2026-02-23,1533229,31280,439,PT45S,https://youtube.com/watch?v=fTfkvTJTu9M,extracurriculars for college,,"Rating the most common extracurriculars 🌟

This is based on years of direct conversations with admissions officers, thousands of real application files I’ve analyzed, and repeated patterns I’ve seen w",714000,Rating Popular Extracurriculars 1-10,1854809,0.0204013881814132,0.0002863238302954,False,36,4,False,False,0.0833333333333333,Macro,2,1,2026Q1,0.4215,0.483,0.0,Positive,extracurriculars,,,False,False,service_comparison,neutral,medium,competitive,high_school_juniors_seniors,,anthropic
YouTube,zjvQX9Tzovo,IvieAI,UC4zrBsyv5560RZgY2-YDDJw,First generation college student? Work while applying for college? There is still hope!,2025-06-25,1476755,4,0,PT1M18S,https://youtube.com/watch?v=zjvQX9Tzovo,first generation college,,"As a first generation college student myself, I live the pain of not having anyone giving me advise or support.😔 It was hard, especially when I saw others' family helping them. That's why we created i",1140,First generation college student? Work while applying for college? There is still hope!,1476795,2.7086415823884125e-06,0.0,False,87,13,True,True,0.0344827586206896,Micro,6,2,2025Q2,0.5502,0.228,0.0,Positive,generation college|generation|applying|college|student,,,False,False,success_story_acceptance,positive,low,educational,first_generation_students,,anthropic
YouTube,Im5PViWlcQ8,BeBeautiful,UCgKscN1f8lljHfGpoDQiaWQ,Avoid This Mistake While Applying Sunscreen | How To Apply Sunscreen | Be Beautiful #Shorts,2023-06-01,1288368,10005,46,PT21S,https://youtube.com/watch?v=Im5PViWlcQ8,college application mistakes,be beautiful|be beautiful channel|be beautiful shorts|sunscreen mistakes|sunscreen mistakes to avoid,"As you all must be knowing that applying sunscreen is an important step in your skincare routine. But what if we told you that you might be doing it wrong? Yes, in this #Shorts video, we will be showi",3080000,Avoid This Mistake While Applying Sunscreen | How To Apply Sunscreen | Be Beautiful #Shorts,1389338,0.0077656383890317,3.570408454727221e-05,False,91,15,False,False,0.1428571428571428,Mega,6,2,2023Q2,0.0772,0.211,0.249,Positive,mistake|apply|applying|shorts,,,False,False,beginner_question,neutral,low,organic,high_school_juniors_seniors,,anthropic
YouTube,klE8TeXENuw,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,imagine you do ALL that to get rejected EVERYWHERE 😵 [PT1] #applyingtocollege #ivyleague,2024-04-11,1205602,63372,840,PT56S,https://youtube.com/watch?v=klE8TeXENuw,rejected from college,College|college admission|college admission tips|applying to usa|university,,78600,imagine you do ALL that to get rejected EVERYWHERE 😵 [PT1] #applyingtocollege #ivyleague,1856122,0.052564610874899,0.0006967473511158,False,88,13,False,False,0.1704545454545454,Mid,4,2,2024Q2,-0.5106,0.0,0.231,Negative,ivyleague|rejected,,,False,False,rejection_reflection,negative,high,reactive,competitive_ivy_applicants,,anthropic
YouTube,B5bWblRJ8sA,Boss Wallah (Tamil),UC2tHVZt2H06GJgMrrkuvdzw,Don&#39;t Make this Mistake while Applying for a Job #shorts #job,2024-03-15,1180145,74433,150,PT1M,https://youtube.com/watch?v=B5bWblRJ8sA,college application mistakes,mistakes you're making when applying for jobs online|don't make this mistake at work|what to do when an employee makes a mistake|avoid this major job application mistake|hiring best people for a job,"Download the ffreedom app from the Play Store or App Store to learn more about this - https://ffdm.app/u8fL

Personal Finance Courses
https://ffreedom.com/tamil/personal-finance-courses

DISCLAIMER
Th",3980000,Don&#39;t Make this Mistake while Applying for a Job #shorts #job,1927475,0.0630710633015434,0.0001271030254756,False,65,11,False,False,0.0769230769230769,Mega,3,1,2024Q1,-0.4118,0.0,0.234,Negative,mistake|don 39|make|don|shorts,,,False,False,beginner_question,neutral,low,educational,high_school_juniors_seniors,,anthropic
YouTube,b6053PjQuTU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words,",2024-08-31,1176220,62803,374,PT1M,https://youtube.com/watch?v=b6053PjQuTU,common app essay accepted,,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words, it means that you were too light with your editing. There are probably ideas in your essay that could ",8880,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words,",1811730,0.0533939229055788,0.0003179677271258,False,97,18,False,True,0.2371134020618556,Micro,8,3,2024Q3,0.0,0.0,0.0,Neutral,college essays|college essay|college|essays|essay,,,False,False,essay_feedback,mixed,high,educational,high_school_juniors_seniors,,anthropic
YouTube,hqjfgT02gPo,Tom's Study Tips,UCQhjfWLehfL9L9ZUCrHgPow,If Cornell was honest #college #collegeadmissions #ivyleague #cornell,2023-11-27,1119524,38795,609,PT38S,https://youtube.com/watch?v=hqjfgT02gPo,college resume high school,,,24100,If Cornell was honest #college #collegeadmissions #ivyleague #cornell,1519654,0.034653120433327,0.0005439811920066,False,69,8,False,False,0.0289855072463768,Mid,11,4,2023Q4,0.5106,0.32,0.0,Positive,honest|ivyleague|college collegeadmissions|collegeadmissions|college,,,False,False,service_comparison,mixed,medium,competitive,competitive_ivy_applicants,,anthropic
YouTube,i1on3WqDDDQ,Jahangeer Asif,UCZIsw8P4QC8DgkMjCEYxFXA,How to become a Management consultant without an MBA?  #career #managementconsulting,2023-09-07,1062379,26419,309,PT50S,https://youtube.com/watch?v=i1on3WqDDDQ,college admissions consultant,Management Consulting|Consulting|Mba,"Apply to our upcoming Management Consulting Cohort by GrowJunction in which Management Consultants from BCG, Deloitte, KPMG will be mentoring you.

For more detail: https://www.growjunction.com/s/page",0,How to become a Management consultant without an MBA? #career #managementconsulting,1332749,0.0248677731769923,0.0002908566528517,False,83,11,True,False,0.0602409638554216,,9,3,2023Q3,0.0,0.0,0.0,Neutral,career|consultant,,,False,False,beginner_question,neutral,low,educational,high_school_juniors_seniors,,anthropic
YouTube,wVfD9ubMFX4,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking High School Extracurriculars from Worst to Best,2024-09-20,1003201,31557,530,PT1M,https://youtube.com/watch?v=wVfD9ubMFX4,college resume high school,,"Get involved with causes you're passionate about and show your commitment and leadership skills through your extracurriculars! Remember, quality over quantity. 

#HighSchool #CollegeApplications #Coll",12700,Ranking High School Extracurriculars from Worst to Best,1329371,0.0314563083569494,0.0005283088832646,False,55,8,False,False,0.109090909090909,Mid,9,3,2024Q3,0.0258,0.294,0.287,Neutral,high school|worst|ranking|high|school,,,False,False,service_comparison,neutral,medium,competitive,high_school_juniors_seniors,,anthropic
YouTube,jXQpA6Coh1c,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),2025-08-27,987869,36055,123,PT1M24S,https://youtube.com/watch?v=jXQpA6Coh1c,extracurriculars for college,,,714000,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),1350879,0.0364977542568903,0.0001245104361003,False,86,16,True,False,0.0348837209302325,Macro,8,3,2025Q3,0.25,0.125,0.0,Positive,college ep|dream|right|ep|extracurriculars,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,DOk16hOPLEo,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,Do THIS to IMPROVE Your College Application,2023-09-19,978232,60482,292,PT1M1S,https://youtube.com/watch?v=DOk16hOPLEo,extracurriculars for college,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,Do THIS to IMPROVE Your College Application,1588892,0.0618278690535578,0.0002984976978876,False,43,7,False,False,0.3488372093023256,Macro,9,3,2023Q3,0.5622,0.377,0.0,Positive,college application|application|college,,,False,False,profile_review_request,positive,high,educational,high_school_juniors_seniors,,anthropic
YouTube,3hjXVUzGZRM,Cassandra Hsiao,UCh41u10HxdXIZ2lz43cW_OQ,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,2023-06-16,963618,29533,270,PT1M,https://youtube.com/watch?v=3hjXVUzGZRM,college admissions process,,"🙅‍♀️Putting all the Ivy eggs in one basket?🥚😱 Reacting to Devi Vishwakumar's decision to apply to ONLY Ivy Leagues! 🌍 Exceptional student or not, limiting yourself to Ivy League applications can be a ",29900,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,1264348,0.0306480368776838,0.0002801940187916,False,98,16,False,True,0.0204081632653061,Mid,6,2,2023Q2,0.1511,0.096,0.0,Positive,don|yale|college admissions|college|student,,,False,False,frustration_anxiety,negative,medium,reactive,competitive_ivy_applicants,,anthropic
YouTube,fWdaL4rLtjY,VMS English Education,UCK2mlMjcguFf_8pzaukhliQ,Application for T.C || application for school or college leaving certificate #tc #leavingcertificate,2023-05-12,926677,6230,8,PT12S,https://youtube.com/watch?v=fWdaL4rLtjY,college resume high school,,,25200,Application for T.C || application for school or college leaving certificate #tc #leavingcertificate,989137,0.006722946614624,8.632997257944247e-06,False,100,13,False,False,0.03,Mid,5,2,2023Q2,0.0,0.0,0.0,Neutral,application|school|college,,,False,False,beginner_question,neutral,low,educational,high_school_juniors_seniors,,anthropic
YouTube,Pd3yfPk7ZTE,Dr Pal,UCP4k407eomZThGHo_9sgMkg,How to apply sunscreen the right way?,2025-10-14,855093,15568,141,PT1M15S,https://youtube.com/watch?v=Pd3yfPk7ZTE,college application mistakes,,,3850000,How to apply sunscreen the right way?,1013593,0.0182062068102533,0.0001648943448256,False,37,7,True,False,0.027027027027027,Mega,10,4,2025Q4,0.0,0.0,0.0,Neutral,way|right|apply,,,False,False,beginner_question,neutral,low,organic,high_school_juniors_seniors,,anthropic
YouTube,4bDFSgl8mpQ,Quinn Henry,UCIAQuWY4lfGn8xArU_hG-dw,The Problem With Applying to College,2024-01-09,834271,32757,2233,PT55M51S,https://youtube.com/watch?v=4bDFSgl8mpQ,college admissions process,r/applyingtocollege|a2c|harvard|video essay|college admissions,"In this Video Essay we discuss the history and culture surrounding applying to college, as well as the attempts of both colleges and applicants to circumvent this culture. 

Updates on new videos:   h",0,The Problem With Applying to College,1206501,0.0392642198997687,0.0026765883028416,False,36,6,False,False,0.1388888888888889,,1,1,2024Q1,-0.4019,0.0,0.351,Negative,applying|college,,,False,False,frustration_anxiety,negative,medium,reactive,high_school_juniors_seniors,,anthropic
YouTube,9biBGpjlQxw,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Opening Lines of My Top 5 College Application Essays,2024-10-29,789422,52509,296,PT59S,https://youtube.com/watch?v=9biBGpjlQxw,common app essay accepted,,"Here are the opening lines from five college application essays this student wrote that helped her get into Cornell University, Vanderbilt University, and UT Austin!

#CollegeEssay #CollegeApplication",12700,Ranking the Opening Lines of My Top 5 College Application Essays,1320432,0.0665157545647321,0.0003749578805759,False,64,11,False,False,0.125,Mid,10,4,2024Q4,0.2023,0.167,0.0,Positive,ranking|college application|essays|application|college,,,False,False,essay_feedback,positive,high,educational,competitive_ivy_applicants,,anthropic
YouTube,tzwR42QgWtE,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,how to apply to college from start to finish,2023-09-13,770311,35923,765,PT26M48S,https://youtube.com/watch?v=tzwR42QgWtE,college application timeline,college admissions|ivy league|how to apply to university,"📝 Get your college essay edited: https://nextadmit.com/services/essay/
📞 Book a consultation call: https://nextadmit.com/services/call/
✏️ College Essay Bootcamp: https://forms.gle/SMBbB7A6GoTXokES9

",7510000,how to apply to college from start to finish,1144841,0.0466344112962167,0.0009931053821119,False,44,9,False,False,0.0,Mega,9,3,2023Q3,0.0,0.0,0.0,Neutral,start|apply|college,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,Gga0TttdVIs,Mia Yilin,UCYVFeFY_4-755hqdPfB2qpw,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",2024-05-24,752015,42974,546,PT50S,https://youtube.com/watch?v=Gga0TttdVIs,college resume high school,,,484000,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",1192675,0.0571451367326449,0.0007260493474199,False,100,13,False,True,0.03,Macro,5,2,2024Q2,0.0,0.0,0.0,Neutral,study|got stanford|college collegeadmissions|collegeadmissions|stanford,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,UVIcwBAycMQ,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Ranking common extracurriculars ✅,2026-02-08,708402,17674,302,PT1M4S,https://youtube.com/watch?v=UVIcwBAycMQ,extracurriculars for college,,"Ranking common extracurriculars 🌟

These are based on my conversations with admissions officers and patterns I’ve seen after analyzing thousands of successful applicants and helping students get into ",714000,Ranking common extracurriculars ✅,891182,0.0249491108156103,0.000426311614027,False,33,4,False,False,0.0303030303030303,Macro,2,1,2026Q1,0.0,0.0,0.0,Neutral,ranking|common|extracurriculars,,,False,False,service_comparison,neutral,medium,competitive,high_school_juniors_seniors,,anthropic
YouTube,4ciBIvj0-ns,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,extracurricular activities that top colleges DO/DON&#39;T want to see,2024-11-20,691802,22348,935,PT8M32S,https://youtube.com/watch?v=4ciBIvj0-ns,extracurriculars for college,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,extracurricular activities that top colleges DO/DON&#39;T want to see,933982,0.0323040407515445,0.0013515427824724,False,69,9,False,False,0.0869565217391304,Mid,11,4,2024Q4,0.2732,0.307,0.0,Positive,extracurricular activities|don 39|extracurricular|don|activities,,,False,False,service_comparison,neutral,medium,competitive,competitive_ivy_applicants,,anthropic
YouTube,9wqeLeTIDZU,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Most Common College Application Essay Topics,2024-09-18,691756,45412,291,PT50S,https://youtube.com/watch?v=9wqeLeTIDZU,common app essay accepted,,"Here are the most common college essay topics, ranked from worst to best!

#CollegeEssay #CollegeApplications #CollegeApps #CommonApp #CollegeApplication 

💚 Follow Niche Social 💚
TikTok:   / nichesoc",12700,Ranking the Most Common College Application Essay Topics,1151696,0.0656474248145299,0.0004206685594342,False,56,8,False,False,0.125,Mid,9,3,2024Q3,0.0,0.0,0.0,Neutral,application essay|essay topics|topics|ranking|college application,,,False,False,essay_feedback,neutral,medium,educational,high_school_juniors_seniors,,anthropic
